date,BTC Price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI
30/12/2014,312.72,286371.916,0.304879071,181005,85247,39457671307,13.95085145,50225689,1206,#N/A,2.7,#N/A,#N/A,4777.439941,17983.07031
29/12/2014,317.70,331485.3001,0.2661035809,159314,79812,39457671307,14.06563348,41511175,1185.5,#N/A,2.73,#N/A,#N/A,4806.910156,18038.23047
28/12/2014,316.16,327562.3971,0.2545897832,236392,74773,39457671307,12.04266588,30284193,#N/A,#N/A,2.72,#N/A,#N/A,#N/A,#N/A
27/12/2014,327.58,313832.2367,0.271393168,188604,78776,39457671307,19.41831457,42707345,#N/A,#N/A,2.78,#N/A,#N/A,#N/A,#N/A
26/12/2014,319.15,282449.0131,0.2547290458,145412,71700,39457671307,16.42976058,31492805,1175.75,#N/A,2.7,#N/A,#N/A,4806.859863,18053.71094
25/12/2014,322.29,331485.3001,0.2240538512,147374,70684,39457671307,9.64807936,37379573,1175.75,#N/A,2.74,#N/A,#N/A,#N/A,#N/A
24/12/2014,334.39,296179.1734,0.3167611747,174711,89515,39457671307,12.39728577,70710498,1175.75,#N/A,2.88,#N/A,#N/A,4773.470215,18030.21094
23/12/2014,332.02,317755.1397,0.3409167808,210726,99770,39457671307,14.11126208,64168766,1175.75,#N/A,2.89,#N/A,#N/A,4765.419922,18024.16992
22/12/2014,321.07,253027.2409,0.3980215058,195624,89437,39457671307,13.1266531,62470240,1195.25,#N/A,2.86,#N/A,#N/A,4781.419922,17959.43945
21/12/2014,329.54,284410.4645,0.3082926915,204217,80829,39457671307,11.33814908,36054494,#N/A,#N/A,2.91,#N/A,#N/A,#N/A,#N/A
20/12/2014,317.62,276564.6586,0.375428166,240775,91493,39457671307,12.89936506,48761047,#N/A,#N/A,2.87,#N/A,#N/A,#N/A,#N/A
19/12/2014,311.18,243219.9835,0.3898648908,160502,92052,39457671307,14.30375502,59773546,1195.5,#N/A,2.81,#N/A,#N/A,4765.379883,17804.80078
18/12/2014,319.79,272641.7557,0.4300281333,225354,103161,39457671307,15.70384421,85842180,1199,#N/A,2.94,#N/A,#N/A,4748.399902,17778.15039
16/12/2014,345.67,264508.0239,0.4146758201,204914,98790,40007470271,14.58563393,62923964,1202.5,#N/A,3.45,#N/A,#N/A,4547.830078,17068.86914
15/12/2014,351.36,304283.6666,0.3910937216,215842,95727,40007470271,14.79932134,49816388,1209.25,#N/A,3.48,#N/A,#N/A,4605.160156,17180.83984
14/12/2014,346.73,262519.2417,0.3316753127,231376,73926,40007470271,10.70376498,28671320,#N/A,#N/A,3.48,#N/A,#N/A,#N/A,#N/A
13/12/2014,352.38,284395.8452,0.2924892652,174655,79512,40007470271,10.95838328,48843853,#N/A,#N/A,3.49,#N/A,#N/A,#N/A,#N/A
12/12/2014,350.83,282407.0631,0.305791969,177462,80103,40007470271,11.48717516,48992200,1217,#N/A,3.48,#N/A,#N/A,4653.600098,17280.83008
11/12/2014,344.34,288373.4095,0.3253245058,187113,85829,40007470271,12.19265382,64049604,1216.25,#N/A,3.49,#N/A,#N/A,4708.160156,17596.33984
10/12/2014,352.20,326160.27,0.2985822922,190602,90695,40007470271,12.66263071,61438042,1229,#N/A,3.52,#N/A,#N/A,4684.02002,17533.15039
9/12/2014,361.89,276440.7167,0.3516368386,191539,89587,40007470271,14.93934077,113085882,1227,#N/A,3.66,#N/A,#N/A,4766.470215,17801.19922
8/12/2014,374.96,298317.3202,0.3382377561,183776,84498,40007470271,12.62220787,68344784,1193,#N/A,3.71,#N/A,#N/A,4740.689941,17852.48047
7/12/2014,374.84,242631.4204,0.3492922392,232300,77357,40007470271,10.89598656,41290985,#N/A,#N/A,3.62,#N/A,#N/A,#N/A,#N/A
6/12/2014,376.76,288373.4095,0.3088282421,173360,83633,40007470271,11.67542429,74212899,#N/A,#N/A,3.62,#N/A,#N/A,#N/A,#N/A
5/12/2014,369.44,298317.3202,0.3310261027,194141,92900,40007470271,13.71698344,99565413,1194,#N/A,3.59,#N/A,#N/A,4780.759766,17958.78906
4/12/2014,375.72,294339.7559,0.3557569207,186491,100829,40007470271,14.05123147,71221370,1209,#N/A,3.61,#N/A,#N/A,4769.439941,17900.09961
3/12/2014,381.72,242402.3702,0.4436497491,199881,97296,40300030328,13.58502718,78960564,1204.75,#N/A,3.63,#N/A,#N/A,4774.470215,17912.61914
2/12/2014,379.25,284472.2031,0.3777058897,205483,100786,40300030328,14.21393491,143589145,1195,#N/A,3.58,#N/A,#N/A,4755.810059,17879.55078
1/12/2014,378.25,286475.5284,0.3893762669,174232,95220,40300030328,14.00206215,60655884,1194,#N/A,3.58,#N/A,#N/A,4727.350098,17776.80078
30/11/2014,375.51,312518.7583,0.3088297477,245004,80934,40300030328,11.696469,39169446,#N/A,#N/A,3.59,#N/A,#N/A,#N/A,#N/A
29/11/2014,376.15,302502.1314,0.2882465843,166646,81452,40300030328,11.54299905,74496486,#N/A,#N/A,3.6,#N/A,#N/A,#N/A,#N/A
28/11/2014,369.37,310515.4329,0.2961860718,175185,85987,40300030328,11.65678584,152938232,1182.75,#N/A,3.56,#N/A,#N/A,4791.629883,17828.24023
27/11/2014,370.50,262435.624,0.3445144246,178381,82979,40300030328,11.78619228,48525776,1194.75,#N/A,3.57,#N/A,#N/A,#N/A,#N/A
26/11/2014,376.02,286475.5284,0.3423949288,180983,90019,40300030328,13.02889699,62961524,1197.5,#N/A,3.57,#N/A,#N/A,4787.319824,17827.75
25/11/2014,376.89,256425.6478,0.358403556,169442,82813,40300030328,12.20971239,77567837,1199,#N/A,3.62,#N/A,#N/A,4758.25,17814.93945
24/11/2014,366.95,310515.4329,0.3026990706,163316,83797,40300030328,12.49930625,50358546,1197.5,#N/A,3.59,#N/A,#N/A,4754.890137,17817.90039
23/11/2014,353.17,282468.8777,0.3062446472,224922,75041,40300030328,11.46468237,30536153,#N/A,#N/A,3.52,#N/A,#N/A,#N/A,#N/A
22/11/2014,351.60,316525.409,0.260187644,166491,77832,40300030328,11.58254175,41816636,#N/A,#N/A,3.5,#N/A,#N/A,#N/A,#N/A
21/11/2014,357.88,248412.3463,0.3719211855,174282,86577,40300030328,13.09970976,57490040,1203.75,#N/A,3.61,#N/A,#N/A,4712.970215,17810.06055
8/11/2014,342.15,307118.5927,0.2676807673,144394,75950,39603666252,11.42289968,34776386,#N/A,#N/A,3.56,#N/A,#N/A,#N/A,#N/A
7/11/2014,349.82,283494.0856,0.3515857657,163094,89542,39603666252,14.19042877,61950234,1154.5,#N/A,3.65,#N/A,#N/A,4632.529785,17573.92969
6/11/2014,339.46,285462.7945,0.3306403719,173515,90341,39603666252,13.61566812,51460059,1145,#N/A,3.64,#N/A,#N/A,4638.470215,17554.4707
5/11/2014,330.68,314993.4284,0.2925901413,171401,89249,39603666252,13.4448337,78016547,1142,#N/A,3.59,#N/A,#N/A,4620.720215,17484.5293
4/11/2014,327.16,293372.3644,0.2925624964,184888,90386,35985640265,16.9453104,47999638,1166.5,#N/A,3.58,#N/A,#N/A,4623.640137,17383.83984
3/11/2014,325.57,277272.6615,0.300931789,157911,84522,35985640265,12.83380219,41105832,1167.75,#N/A,3.59,#N/A,#N/A,4638.910156,17366.24023
2/11/2014,326.08,293372.3644,0.278758584,236884,75827,35985640265,12.40614973,30582252,#N/A,#N/A,3.58,#N/A,#N/A,#N/A,#N/A
1/11/2014,338.65,286216.9409,0.2411136389,146848,74548,35985640265,13.16989149,36764265,#N/A,#N/A,3.76,#N/A,#N/A,#N/A,#N/A
31/10/2014,345.01,336304.9055,0.2514477638,174925,88062,35985640265,13.21155884,47869731,1164.25,#N/A,3.78,#N/A,#N/A,4630.740234,17390.51953
30/10/2014,335.71,309472.0673,0.2789035257,175625,93338,35985640265,14.37016784,46623283,1202,#N/A,3.73,#N/A,#N/A,4566.140137,17195.41992
29/10/2014,357.09,257595.2468,0.3201382624,175287,90268,35985640265,13.55763444,48567875,1223.5,#N/A,3.85,#N/A,#N/A,4549.22998,16974.31055
28/10/2014,353.21,268328.3821,0.3212747828,177816,88600,35985640265,13.72107912,41415805,1229.25,#N/A,3.81,#N/A,#N/A,4564.290039,17005.75
27/10/2014,354.78,266539.5262,0.3033805182,181920,80135,35985640265,12.80693278,42217623,1228.75,#N/A,3.72,#N/A,#N/A,4485.930176,16817.93945
26/10/2014,347.49,232551.2644,0.2919845214,183560,70537,35985640265,10.7606396,32411926,#N/A,#N/A,3.67,#N/A,#N/A,#N/A,#N/A
25/10/2014,358.61,271906.0938,0.2662048277,189654,73440,35985640265,11.56370092,43824569,#N/A,#N/A,3.75,#N/A,#N/A,#N/A,#N/A
24/10/2014,358.59,291583.5085,0.2653182562,165243,81643,35985640265,13.03797728,57480880,1232.75,#N/A,3.74,#N/A,#N/A,4483.720215,16805.41016
23/10/2014,382.96,255806.3909,0.3059009539,163026,79173,35985640265,12.58522357,50354184,1232.75,#N/A,3.85,#N/A,#N/A,4452.790039,16677.90039
22/10/2014,386.12,297537.0621,0.2560599701,171845,79546,35002482026,12.4960203,73884654,1243.75,#N/A,3.94,#N/A,#N/A,4382.850098,16461.32031
21/10/2014,382.42,243597.5947,0.3191504683,175051,81421,35002482026,12.99216076,40702541,1250.25,#N/A,3.91,#N/A,#N/A,4419.47998,16614.81055
20/10/2014,389.23,240117.6291,0.3082772683,155800,78443,35002482026,12.24408182,47069051,1244.5,#N/A,3.98,#N/A,#N/A,4316.069824,16399.66992
19/10/2014,391.25,233157.6978,0.2869722736,211493,62664,35002482026,10.3090553,32531035,#N/A,#N/A,4.06,#N/A,#N/A,#N/A,#N/A
18/10/2014,383.98,294057.0964,0.2232125299,156631,69474,35002482026,11.15788265,43541830,#N/A,#N/A,3.99,#N/A,#N/A,#N/A,#N/A
17/10/2014,382.76,233157.6978,0.2888043674,157782,71826,35002482026,11.63600658,54457847,1234.25,#N/A,3.99,#N/A,#N/A,4258.439941,16380.41016
16/10/2014,394.52,260997.4229,0.2728923353,163270,74010,35002482026,12.18979168,48944986,1237.75,#N/A,4.06,#N/A,#N/A,4217.390137,16117.24023
15/10/2014,400.95,255777.4744,0.2901201897,175952,77131,35002482026,12.64154509,60127968,1237.5,#N/A,4.08,#N/A,#N/A,4215.319824,16141.74023
14/10/2014,391.69,243597.5947,0.3309270041,174859,81491,35002482026,13.09047261,85862253,1234.75,#N/A,3.86,#N/A,#N/A,4227.169922,16315.19043
13/10/2014,377.92,266217.3713,0.2845187717,181872,75304,35002482026,12.83998343,61807124,1229,#N/A,3.85,#N/A,#N/A,4213.660156,16321.07031
12/10/2014,362.61,257517.4572,0.26744617,206084,63946,35002482026,11.06974068,37290971,#N/A,#N/A,3.78,#N/A,#N/A,#N/A,#N/A
11/10/2014,361.36,248817.5431,0.2411577852,152027,65724,35002482026,10.51275487,62235987,#N/A,#N/A,3.8,#N/A,#N/A,#N/A,#N/A
10/10/2014,364.69,276657.2683,0.2718948208,164414,84811,35002482026,13.41027929,66251247,1219,#N/A,3.9,#N/A,#N/A,4276.240234,16544.09961
9/10/2014,352.75,247077.5603,0.2867625801,156106,78944,35002482026,13.35198908,84680185,1226.75,#N/A,3.91,#N/A,#N/A,4378.339844,16659.25
8/10/2014,336.12,225716.7765,0.3321063792,165335,80324,34661425924,13.07728331,63475329,1217,#N/A,3.86,#N/A,#N/A,4468.589844,16994.2207
7/10/2014,330.58,260177.3531,0.2896550475,178444,78745,34661425924,13.26892581,52380811,1210.5,#N/A,3.81,#N/A,#N/A,4385.200195,16719.39063
6/10/2014,320.39,275684.6125,0.2661335468,151236,75126,34661425924,12.29635546,83003776,1195.75,#N/A,3.7,#N/A,#N/A,4454.799805,16991.91016
5/10/2014,328.92,306699.1315,0.2275247842,207383,66673,34661425924,11.43225211,66329968,#N/A,#N/A,3.94,#N/A,#N/A,#N/A,#N/A
4/10/2014,359.89,246393.1225,0.3019105538,137659,70430,34661425924,13.09999729,59714061,#N/A,#N/A,4.17,#N/A,#N/A,#N/A,#N/A
3/10/2014,375.18,242947.0648,0.2781274403,150641,72698,34661425924,11.69504803,45083900,1195,#N/A,4.32,#N/A,#N/A,4475.620117,17009.68945
2/10/2014,383.99,255008.2666,0.2767405768,161404,74630,34661425924,11.80636226,44654562,1211.75,#N/A,4.43,#N/A,#N/A,4430.200195,16801.05078
1/10/2014,387.43,249839.1801,0.3010207341,184739,78197,34661425924,12.63437263,56591522,1216.5,#N/A,4.47,#N/A,#N/A,4422.089844,16804.71094
30/9/2014,376.09,261900.3819,0.2901675827,184554,78590,34661425924,12.33293377,51711511,1216.5,#N/A,4.25,#N/A,#N/A,4493.390137,17042.90039
29/9/2014,376.93,237777.9783,0.2910248024,152629,73283,34661425924,11.45663317,62247510,1219.5,#N/A,4.24,#N/A,#N/A,4505.850098,17071.2207
28/9/2014,399.47,239501.0072,0.3039904601,213832,62200,34661425924,11.08075213,35314615,#N/A,#N/A,4.42,#N/A,#N/A,#N/A,#N/A
27/9/2014,403.56,220547.69,0.2943883762,145374,66942,34661425924,11.34818893,34502943,#N/A,#N/A,4.43,#N/A,#N/A,#N/A,#N/A
26/9/2014,411.43,260177.3531,0.2669413106,149986,73278,34661425924,47.43930673,47166952,1213.75,#N/A,4.51,#N/A,#N/A,4512.189941,17113.15039
25/9/2014,423.16,241703.5845,0.2841907922,167940,77564,29829733124,13.07804471,45246389,1213.75,#N/A,4.67,#N/A,#N/A,4466.75,16945.80078
24/9/2014,435.75,241703.5845,0.2835113841,171434,81104,29829733124,13.42090123,56605228,1217.25,#N/A,4.74,#N/A,#N/A,4555.220215,17210.06055
23/9/2014,402.09,223909.4556,0.2628806537,166664,71140,29829733124,11.60787131,44139679,1222,#N/A,4.24,#N/A,#N/A,4508.689941,17055.86914
22/9/2014,399.10,232806.52,0.2492429405,175943,68526,29829733124,10.88655821,34182377,1213.5,#N/A,4.25,#N/A,#N/A,4527.689941,17172.67969
21/9/2014,408.08,259497.7134,0.2003449467,172794,63151,29829733124,9.80993611,49329319,#N/A,#N/A,4.26,#N/A,#N/A,#N/A,#N/A
20/9/2014,394.67,256532.0252,0.1971165652,142592,62315,29829733124,9.96929167,59356580,#N/A,#N/A,4.33,#N/A,#N/A,#N/A,#N/A
19/9/2014,424.10,240220.7404,0.2312920829,149539,71627,29829733124,11.14791622,77510120,1219.75,#N/A,4.69,#N/A,#N/A,4579.790039,17279.74023
18/9/2014,456.86,274326.1542,0.2274286579,168204,79754,29829733124,12.45941455,64335430,1220.5,#N/A,5.07,#N/A,#N/A,4593.430176,17265.99023
17/9/2014,465.86,280257.5305,0.2190289977,164215,79784,29829733124,12.27569456,50978521,1236,#N/A,5.09,#N/A,#N/A,4562.189941,17156.84961
16/9/2014,474.86,250600.6489,0.2981869511,186658,89326,29829733124,14.7337395,43919238,1232.25,#N/A,5.17,#N/A,#N/A,4552.759766,17131.9707
15/9/2014,477.77,219460.9233,0.289065303,161269,74142,29829733124,11.9467162,47445745,1234.25,#N/A,5.4,#N/A,#N/A,4518.899902,17031.14063
14/9/2014,479.12,252083.493,0.2249887354,203940,66033,29829733124,10.41613288,33003201,#N/A,#N/A,5.45,#N/A,#N/A,#N/A,#N/A
13/9/2014,477.79,241336.7809,0.1809444859,136734,62609,27428630902,9.87754729,33280330,#N/A,#N/A,5.39,#N/A,#N/A,#N/A,#N/A
12/9/2014,479.58,219521.0267,0.21879503,148941,66303,27428630902,10.4459308,44787910,1231.5,#N/A,5.46,#N/A,#N/A,4567.600098,16987.50977
11/9/2014,479.62,220884.5113,0.2192728137,147710,67673,27428630902,10.27418557,48039245,1241.25,#N/A,5.34,#N/A,#N/A,4591.810059,17049
10/9/2014,475.48,212703.6035,0.3478251359,164564,76417,27428630902,14.66467827,59807812,1251,#N/A,5.06,#N/A,#N/A,4586.52002,17068.71094
9/9/2014,474.88,179979.9722,0.3186037613,173414,79868,27428630902,13.00607767,51927046,1255.75,#N/A,5.09,#N/A,#N/A,4552.290039,17013.86914
8/9/2014,481.81,208613.1496,0.2544468462,151689,71754,27428630902,11.323667,50577061,1259,#N/A,5.16,#N/A,#N/A,4592.290039,17111.41992
7/9/2014,485.13,223611.4806,0.222935915,214360,59519,27428630902,19.46564618,30541006,#N/A,#N/A,4.99,#N/A,#N/A,#N/A,#N/A
6/9/2014,483.34,229065.4191,0.2171191772,143414,67529,27428630902,10.4899443,46641358,#N/A,#N/A,4.97,#N/A,#N/A,#N/A,#N/A
5/9/2014,489.67,203159.211,0.2425926324,155908,67048,27428630902,10.7140055,43749730,1266,#N/A,5.17,#N/A,#N/A,4582.899902,17137.35938
4/9/2014,477.68,227701.9345,0.2263597671,152304,70940,27428630902,11.15620263,43029156,1271.5,#N/A,4.87,#N/A,#N/A,4562.290039,17069.58008
3/9/2014,476.87,216794.0574,0.2451623221,148218,72036,27428630902,11.28382249,46474195,1265.5,#N/A,4.82,#N/A,#N/A,4572.560059,17078.2793
2/9/2014,474.48,194978.3032,0.2737007808,153606,71539,27428630902,11.41237447,57211483,1267,#N/A,4.71,#N/A,#N/A,4598.189941,17067.56055
1/9/2014,477.79,204522.6957,0.2408553696,162588,66205,27428630902,10.30536727,42130576,1286.5,#N/A,4.86,#N/A,#N/A,#N/A,#N/A
31/8/2014,502.90,231138.3705,0.1690643946,172302,59751,23844670039,9.02275826,32984034,#N/A,#N/A,5.21,#N/A,#N/A,#N/A,#N/A
30/8/2014,508.59,203875.896,0.1930088221,145985,63834,23844670039,9.7465966,65465453,#N/A,#N/A,5.36,#N/A,#N/A,#N/A,#N/A
29/8/2014,508.42,196763.9462,0.2114772739,145588,67664,23844670039,10.22007288,37526263,1285.75,#N/A,5.29,#N/A,#N/A,4580.27002,17098.44922
28/8/2014,510.88,214543.8208,0.2131160399,166074,69208,23844670039,10.66182195,65996027,1292,#N/A,5.39,#N/A,#N/A,4557.700195,17079.57031
27/8/2014,512.19,190837.3213,0.2451529414,160858,74318,23844670039,11.61214904,59515079,1282.75,#N/A,5.55,#N/A,#N/A,4569.620117,17122.00977
26/8/2014,502.54,196763.9462,0.2453748519,163922,73919,23844670039,13.09978465,48832021,1286,#N/A,5.2,#N/A,#N/A,4570.640137,17106.69922
25/8/2014,508.22,158833.5469,0.2738071271,148320,66411,23844670039,14.33068278,56406843,1277.25,#N/A,5.4,#N/A,#N/A,4557.350098,17076.86914
24/8/2014,498.29,194393.2962,0.1969226046,183565,55023,23844670039,8.65681711,30141801,#N/A,#N/A,4.89,#N/A,#N/A,#N/A,#N/A
23/8/2014,513.39,186096.0214,0.2037961741,135772,60189,23844670039,9.21595098,36094826,#N/A,#N/A,5.24,#N/A,#N/A,#N/A,#N/A
22/8/2014,517.58,190837.3213,0.2307807081,156481,68234,23844670039,10.85000669,75943076,1277.25,#N/A,5.8,#N/A,#N/A,4538.549805,17001.2207
21/8/2014,510.45,199134.5961,0.2461990061,176373,75470,23844670039,11.94405134,59265349,1275.25,#N/A,5.46,#N/A,#N/A,4532.100098,17039.49023
18/8/2014,491.51,171634.0534,0.2093778719,146537,67980,19729645941,10.68090312,74095305,1296.75,#N/A,4.35,#N/A,#N/A,4508.310059,16838.74023
17/8/2014,519.14,161826.3932,0.2091740059,180542,59319,19729645941,37.29813075,40549429,#N/A,#N/A,4.97,#N/A,#N/A,#N/A,#N/A
16/8/2014,497.83,167710.9893,0.3029764856,161700,75339,19729645941,14.69897958,55298333,#N/A,#N/A,5.05,#N/A,#N/A,#N/A,#N/A
15/8/2014,511.14,159864.8612,0.2345335381,155144,69698,19729645941,10.97370877,68492066,1296,#N/A,5.06,#N/A,#N/A,4464.930176,16662.91016
14/8/2014,546.18,166730.2233,0.2692111969,168931,81193,19729645941,12.6295534,71874482,1313.5,#N/A,5.04,#N/A,#N/A,4453,16713.58008
13/8/2014,570.38,153980.265,0.2762109368,173743,75011,19729645941,12.599707,68343254,1312,#N/A,5.65,#N/A,#N/A,4434.129883,16651.80078
12/8/2014,576.51,177518.6495,0.2372525674,172608,78844,19729645941,12.42984721,61125967,1315.75,#N/A,6.06,#N/A,#N/A,4389.25,16560.53906
11/8/2014,591.28,178499.4155,0.2256540099,161536,70184,19729645941,11.68497448,43160222,1307.25,#N/A,6.96,#N/A,#N/A,4401.330078,16569.98047
